spinal muscular atrophy with progressive myoclonic epilepsy	:0
status migrainosus	:0
supraventricular extrasystole	:0
T cell deficiency	:1
Tempi syndrome	:0
tetrahydrobiopterin deficiency	:0
Titanium metallic discoloration	:0
Reticulohistiocytosis	:1
reticulate acropigmentation of Kitamura	:0
SAHA syndrome	:1
Schöpf–Schulz–Passarge syndrome	:0
sclerocornea	:0
scleromyositis	:0
sebaceoma	:0
sebaceous carcinoma	:0
Secretan's syndrome	:0
Senter syndrome	:1
serous cystadenocarcinoma	:0
tyrosinemia type II	:0
spastic hemiplegia	:0
spinal disease	:0
spindle cell squamous cell carcinoma	:0
Spondylodiscitis	:1
Spondyloperipheral dysplasia	:1
glucocorticoid-induced osteoporosis	:0
neurofibromatosis type I	:0
substance use disorder	:0
subvalvular aortic stenosis	:0
night blindness	:0
toxic encephalopathy	:0
tangential speech	:0
Right atrial enlargement	:1
sarcosinemia	:0
seboacanthoma	:0
Serous carcinoma	:1
Skewed X-inactivation	:0
spermatogenesis arrest	:0
Splenic lymphoma with villous lymphocytes	:0
stiff skin syndrome	:0
Taussig–Bing syndrome	:0
spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	:0
hypoglycemic coma	:0
Relationship obsessive–compulsive disorder	:0
SHORT syndrome	:1
Sexual anorexia	:1
Skin fragility syndrome	:1
stenosing tenosynovitis	:0
systolic hypertension	:0
Renal medullary fibroma	:1
Salivary gland–like carcinoma of the lung	:0
Sebaceous lymphadenoma	:1
Serkal syndrome	:0
sex chromosome disorder	:0
Solid pseudopapillary tumour	:1
steroid diabetes	:0
Terminal complement pathway deficiency	:1
transaldolase deficiency	:0
rocker bottom foot	:0
scalp–ear–nipple syndrome	:0
social-emotional agnosia	:0
terminal osseous dysplasia with pigmentary defects	:0
reactive neutrophilic dermatoses	:0
squamous intraepithelial lesion of the cervix	:0
sun scald	:0
systemic inflammation	:0
Osteoporotic bone marrow defect	:1
Parkes Weber syndrome	:1
Pashayan syndrome	:1
Peat fire cancer	:0
pentalogy of Cantrell	:0
Primary gonococcal dermatitis	:1
psychoorganic syndrome	:0
pulmonary injury	:0
Orbital apex syndrome	:1
Protein contact dermatitis	:1
Placental infarction	:1
Posterior reversible encephalopathy syndrome	:1
Purple glove syndrome	:1
Opsismodysplasia	:1
Persistent cloaca	:1
persistent pupillary membrane	:0
Persistent tunica vasculosa lentis	:1
pes anserine bursitis	:0
Pigmented purpuric dermatosis	:1
Pityrosporum folliculitis	:0
Plum syndrome	:0
Polymorphous low-grade adenocarcinoma	:1
posterior ischemic optic neuropathy	:0
Prosopamnesia	:1
pseudovaginal perineoscrotal hypospadias	:0
Raine syndrome	:1
Peripheral ossifying fibroma	:1
parasitic pneumonia	:0
paroxysmal extreme pain disorder	:0
Pipecolic acidemia	:1
Placental site nodule	:1
Pseudo gray platelet syndrome	:1
pseudoangiomatous stromal hyperplasia	:0
pustulosis	:0
Paroxysmal dyskinesia	:1
Perforating folliculitis	:1
Ovarian fibroma	:1
Pacman dysplasia	:1
pancreatic neoplasm	:0
Papillomatosis cutis carcinoides	:1
pelvic floor dysfunction	:0
perifolliculitis	:0
peripheral T-cell lymphoma	:0
polyembryoma	:0
premature atrial contraction	:0
proximal renal tubular acidosis	:0
pyrotechnic incidents	:0
Pneumosinus dilatans	:1
Oral florid papillomatosis	:1
ornithine translocase deficiency	:0
Osler's sign	:0
Osteolipochondroma	:0
otic polyp	:0
parastremmatic dwarfism	:0
persistent fetal circulation syndrome	:0
pigmentation disorder	:0
platelet storage pool deficiency	:0
progressive osseous heteroplasia	:0
dental pulp calcification	:0
Osteolathyrism	:1
Pelvic floor muscle disorder	:0
pelvic neoplasm	:0
pigmented wart	:0
Placental villous immaturity	:1
Platybasia	:1
Potassium-aggravated myotonia	:1
primary cutaneous adenoid cystic carcinoma	:0
pseudoneurotic schizophrenia	:0
pyridoxine-dependent epilepsy	:0
Palmoplantar ectodermal dysplasia	:1
Parathyroiditis	:1
Paroxysmal tonic upgaze	:1
focal epilepsy	:0
pediatric ependymoma	:0
perforating calcific elastosis	:0
persistent aura without infarction	:0
pilar sheath acanthoma	:0
placental site trophoblastic tumor	:0
pleuropulmonary blastoma	:0
plexopathy	:0
Poorly differentiated thyroid cancer	:1
primary cutaneous amyloidosis	:0
primary hypertrophic osteoarthropathy	:0
Primrose syndrome	:1
progressive myoclonus epilepsy	:0
Progressive transformation of germinal centres	:1
Prurigo simplex	:1
pulmonary capillary hemangiomatosis	:0
pigmented spindle cell nevus	:0
potomania	:0
prolidase deficiency	:0
Pulmonary-to-systemic shunt	:0
pyogenic liver abscess	:0
platyspondylic lethal skeletal dysplasia, Torrance type	:0
pleomorphic fibroma	:0
properdin deficiency	:0
pure hair-nail type ectodermal dysplasia	:0
optic nerve hypoplasia	:0
mixed hyperlipidemia	:0
Congenital hearing loss	:1
congenital melanocytic nevus	:0
Cutaneous group B streptococcal infection	:1
cysticercosis cutis	:0
EEM syndrome	:1
enchondromatosis	:0
epidermolysis bullosa simplex with mottled pigmentation	:0
clipping	:0
ependymal tumor	:0
Raynaud syndrome	:1
Contact stomatitis	:1
Epidermal nevus syndrome	:1
cricopharyngeal spasm	:0
Cushing ulcer	:1
Desmosterolosis	:1
diurnal enuresis	:0
Dolichodouglas	:0
elephantiasis nostras	:0
Endovascular papillary hemangioendothelioma	:0
Endocrine bone disease	:1
congenital dyserythropoietic anemia type IV	:0
Congenital self-healing reticulohistiocytosis	:1
Couvelaire uterus	:1
delta thalassemia	:0
Dental subluxation	:1
Diastasis symphysis pubis	:0
disequilibrium	:0
Eosinophilic folliculitis	:1
crystal arthropathy	:0
desmoplastic small-round-cell tumor	:0
Endometrial intraepithelial neoplasia	:1
epidermolytic acanthoma	:0
derailment	:0
collagenopathy, types II and XI	:0
Condensing osteitis	:1
Congenital distal spinal muscular atrophy	:1
Cor bovinum	:1
cor triatriatum	:0
Diffuse leprosy of Lucio and Latapí	:0
Micromastia	:1
dryness	:0
Collagenous spherulosis	:1
Currarino syndrome	:1
D-glyceric acidemia	:0
Defatting	:0
Epicondylitis	:0
Erythrotelangiectatic rosacea	:0
clay-shoveler fracture	:0
complex and mixed tumor	:0
nonsyndromic congenital nail disorder 7	:0
Copenhagen disease	:1
craniopagus twins	:0
cutaneous T cell lymphoma	:0
cystic kidney disease	:0
cystic nephroma	:0
dentin dysplasia	:0
Dentomandibular sensorimotor dysfunction	:0
denture stomatitis	:0
dolichostenomelia	:0
Dunnigan familial partial lipodystrophy	:1
embryoma	:0
embryonal rhabdomyosarcoma	:0
endogenous depression	:0
epidermolysis bullosa herpetiformis	:0
epithelioid sarcoma	:0
esophageal candidiasis	:0
Craniotabes	:1
Clear cell papillary renal cell carcinoma	:1
Complicated grief disorder	:0
congenital secretory chloride diarrhea 1	:0
congenital disorder of glycosylation type IIc	:0
Congenital fourth nerve palsy	:1
congenital hemolytic anemia	:0
congenital limb deformities	:0
congenital diarrhea 5 with tufting enteropathy	:0
Cornea plana 1	:1
corneal perforation	:0
coronary occlusion	:0
Cramp fasciculation syndrome	:1
cystic, mucinous, and serous neoplasms	:0
dermatopathia pigmentosa reticularis	:0
diffuse infiltrative lymphocytosis syndrome	:0
distal muscular dystrophy	:0
Distal hereditary motor neuropathies	:0
Dolichol kinase deficiency	:1
dyschromatosis universalis hereditaria	:0
EAST syndrome	:1
defective interfering particle	:0
convergence insufficiency	:0
dipygus	:0
colpocephaly	:0
comedocarcinoma	:0
complement 3 deficiency	:0
crouzonodermoskeletal syndrome	:0
cutaneous endometriosis	:0
ectrodactyly–ectodermal dysplasia–cleft syndrome	:0
epithelioma cuniculatum	:0
Lentigo maligna melanoma	:1
The great imitator	:0
lymphoepithelial lesion	:0
macrophage activation syndrome	:0
Melanocytic oral lesion	:0
migraine-associated vertigo	:0
Minimally differentiated acute myeloblastic leukemia	:1
N-Acetylglutamate synthase deficiency	:1
Nematode dermatitis	:1
Neonatal lupus erythematosus	:1
Nevi and melanomas	:1
Multifocal motor neuropathy	:1
Olmsted syndrome	:0
Nevus comedonicus	:0
Mollaret's meningitis	:0
Lipoblastomatosis	:1
Lethal acantholytic epidermolysis bullosa	:1
lichen myxedematosus	:0
MODY 5	:0
Medication-induced hyperlipoproteinemia	:1
metabolic bone disease	:0
Mickleson syndrome	:1
Monomelic amyotrophy	:1
Narcotic dermopathy	:1
Nevus of Ito	:1
Nevus comedonicus syndrome	:0
Ligneous conjunctivitis	:1
Neurothekeoma	:1
Lenz microphthalmia syndrome	:1
Lenz–Majewski syndrome	:0
Lethal arthrogryposis with anterior horn cell disease	:1
lipodermatosclerosis	:0
Localized lichen myxedematosus	:1
MODY 6	:1
MORM syndrome	:1
Malouf syndrome	:1
Marden–Walker syndrome	:0
mediastinal large B cell lymphoma	:0
melanosis	:0
Nevus depigmentosus	:1
Njolstad syndrome	:0
nuclear moulding	:0
Loin pain hematuria syndrome	:0
Low-grade fibromyxoid sarcoma	:1
left atrial enlargement	:0
Lowry–MacLean syndrome	:0
Marshall syndrome	:1
Mixed anxiety-depressive disorder	:0
multifocal stenosing ulceration of the small intestine	:0
Neutrophilic eccrine hidradenitis	:1
Liebenberg syndrome	:1
Ribose-5-phosphate isomerase deficiency	:1
Median nerve palsy	:1
medullary carcinoma	:0
metachondromatosis	:0
microvascular occlusion	:0
microvasculature remodeling	:0
Mixed-cell lymphoma	:1
myocardial ischemia	:0
neonatal abstinence syndrome	:0
ophthalmia nodosa	:0
Levator ani syndrome	:1
Marcus Gunn pupil	:0
Missouri Lyme disease	:0
mitochondrial trifunctional protein deficiency	:0
money disorder	:0
MonoMAC	:1
Leukotriene C4 synthase deficiency	:1
Limb–mammary syndrome	:0
lymphoepithelioma-like carcinoma	:0
malignant acrospiroma	:0
malignant pleural effusion	:0
malignant triton tumor	:0
mammary myofibroblastoma	:0
mitochondrial myopathy	:0
Monosomy 14	:0
Neonatal ichthyosis–sclerosing cholangitis syndrome	:0
neurogenic inflammation	:0
non-epileptic seizure	:0
nonunion	:0
cholelithiasis	:0
Ocular neurosis	:1
lichen striatus	:0
Majocchi's disease	:0
Michelin tire baby syndrome	:1
microphthalmia–dermal aplasia–sclerocornea syndrome	:0
Mucinous carcinoma	:0
mucinous cystadenoma	:0
mucinous tumor	:0
Myeloperoxidase deficiency	:1
myoclonic astatic epilepsy	:0
Nakajo syndrome	:1
Nevus psiloliparus	:0
No reflow phenomenon	:1
odontogenic cyst	:0
Oliver–McFarlane syndrome	:0
mast cell leukemia	:0
leukocyte adhesion deficiency-1	:0
neutrophil immunodeficiency syndrome	:0
Q9141998	:0
urogenital neoplasm	:0
Vasitis nodosa	:1
Villoglandular adenocarcinoma of the cervix	:1
white dot syndromes	:0
X-linked spinal muscular atrophy type 2	:1
X-type histiocytosis	:1
Pitt–Rogers–Danks syndrome	:0
deuteranomaly	:0
tonsil cancer	:0
Rutherfurd syndrome	:0
Sener syndrome	:0
Toriello-Carey syndrome	:0
Tumoral calcinosis	:1
Vesicular pemphigoid	:1
Vulvar vestibulitis	:0
Trichilemmoma	:1
Ulnar collateral ligament injury	:0
Vestibular adenitis	:1
watershed stroke	:0
X-linked recessive chondrodysplasia punctata	:1
Neuropsychiatric systemic lupus erythematosus	:1
Undervirilization	:0
Ureaplasma infection	:1
Villitis of unknown etiology	:1
Wende–Bauckus syndrome	:0
ZAP70 deficiency	:1
Stüve-Wiedemann syndrome	:0
tongue cancer	:0
myxopapillary ependymoma	:0
perinatal infectious disease	:0
Camera-Marugo-Cohen syndrome	:0
Bartsocas-Papas syndrome	:0
Chudley-McCullough syndrome	:0
Mohr syndrome	:0
Tuberculous cellulitis	:1
Hanhart syndrome	:1
Ullrich disease	:0
Trichomegaly	:1
ventilator-associated pneumonia	:0
Zimmermann–Laband syndrome	:0
pollen allergy	:0
small lymphocytic lymphoma	:0
allescheriosis	:0
ocular albinism type 2	:0
Skrljevo disease	:0
eunuchism	:0
brain cancer	:0
cenesthopathic schizophrenia	:0
amyotrophic lateral sclerosis with polyglucosan bodies	:0
overactive disorder associated with mental retardation and stereotyped movements	:0
Harboyan syndrome	:0
Hoyeraal-Hreidarsson syndrome	:0
Sheldon-Hall syndrome	:0
hyperparathyroidism-jaw tumor syndrome	:0
X-linked congenital stationary night blindness	:0
Trevor's disease	:0
X-linked intellectual disability	:1
pancreatic ductal carcinoma	:0
atypical autism	:0
valproic acid antenatal infection	:0
MURCS association	:1
spotted fever	:0
spontaneous intracranial hypotension	:0
Verloes-Deprez syndrome	:0
Wrinkly skin syndrome	:1
Vibratory angioedema	:1
Winter-over syndrome	:0
Woodhouse–Sakati syndrome	:0
CHIME syndrome	:0
Hyaline arteriolosclerosis	:0
Vibroacoustic disease	:0
third ventricle chordoid glioma	:0
pericardial cyst	:0
syndromic microphthalmia 3	:0
Trochleitis	:1
Urban–Rogers–Meyer syndrome	:0
verruca plana	:0
Zirconium granuloma	:1
Ermine phenotype	:0
Rothmann-Makai syndrome	:0
Limb body wall complex	:1
Tunnel cluster	:0
Unilateral palmoplantar verrucous nevus	:1
Uterine adenosarcoma	:1
visuospatial dysgnosia	:0
Vohwinkel syndrome	:0
Vulvar childhood pemphigoid	:1
Y chromosome microdeletion	:0
Yemenite deaf-blind hypopigmentation syndrome	:1
Zadik–Barak–Levin syndrome	:0
Kufs disease	:1
Divry-Van Bogaert syndrome	:0
Redlich's syndrome	:0
rosette-forming glioneuronal tumour of the fourth ventricle	:0
Happle Tinschert Syndrome	:0
BOR-Duane hydrocephalus contiguous gene syndrome	:0
tricho-hepato-enteric syndrome	:0
tricho–dento–osseous syndrome	:0
triple-negative breast cancer	:0
phacolytic glaucoma	:0
Familial British dementia	:1
Fetal thrombotic vasculopathy	:1
fibroepithelial neoplasms	:0
Generalized pustular psoriasis	:1
Ghosal hematodiaphyseal dysplasia	:1
Green Tobacco Sickness	:1
Hereditary diffuse leukoencephalopathy with spheroids	:1
squamous cell carcinoma of the lung	:0
Hair follicle nevus	:1
Gastrojejunocolic fistula	:1
Griscelli syndrome type 2	:1
follicle-stimulating hormone insensitivity	:0
Gangliocytic paraganglioma	:1
Gartner's duct cyst	:0
Generalized lymphadenopathy	:1
glandular and epithelial neoplasm	:0
Glutaric aciduria	:0
gonadal tissue neoplasms	:0
Halogenoderma	:1
heart valve stenosis	:0
Hemihyperplasia–multiple lipomatosis syndrome	:0
Granulomatous prostatitis	:1
Granulomatous mastitis	:1
Excess ovarian androgen release syndrome	:1
extravasation of urine	:0
Floating-Harbor syndrome	:0
focal facial dermal dysplasia	:0
Gelastic seizure	:0
Giant platelet disorder	:1
Glucocorticoid deficiency 1	:1
glucose-galactose malabsorption	:0
Glycogen storage disease type XI	:0
Gonococcemia	:1
Gram-negative rosacea	:1
Haim–Munk syndrome	:0
Heart valve dysplasia	:1
Glassy cell carcinoma of the cervix	:1
Frasier syndrome	:1
Fleischer's syndrome	:0
Flynn–Aird syndrome	:0
gerodermia osteodysplastica	:0
Gigantiform cementoma	:1
glandular rosacea	:0
Gonadotropin-resistant ovary syndrome	:1
Grinker myelinopathy	:1
Generalized atrophic benign epidermolysis bullosa	:0
Familial aortic dissection	:1
Fatty-acid metabolism disorder	:1
Foix–Alajouanine syndrome	:0
Follicular large-cell lymphoma	:0
Frank–Ter Haar syndrome	:0
GRACILE syndrome	:1
Gastrocutaneous syndrome	:1
genuphobia	:0
gestational choriocarcinoma	:0
HIV-associated lipodystrophy	:1
Hematopoietic ulcer	:1
Hepatosplenic T-cell lymphoma	:1
polycystic ovary	:0
Estrogen insensitivity syndrome	:1
familial dysalbuminemic hyperthyroxinemia	:0
familial male-limited precocious puberty	:0
familial partial lipodystrophy	:0
Fibrinolysis syndrome	:1
Fibrofolliculoma	:0
GAPO syndrome	:1
Nicolaides–Baraitser syndrome	:0
pulmonary alveolar microlithiasis	:0
Glycogen storage disease type 0	:1
HEC syndrome	:1
Haltlose personality disorder	:1
hemangioendothelioma	:0
Carbunculosis	:0
familial progressive hyperpigmentation	:0
first arch syndrome	:0
glomerulosclerosis	:0
Goblet cell carcinoid	:1
hereditary pyropoikilocytosis	:0
apractognosia	:0
fat necrosis	:0
Fibrocartilaginous mesenchymoma of bone	:1
focal dermal hypoplasia	:0
galactokinase deficiency	:0
geniculate ganglionitis	:0
Genitopatellar syndrome	:1
gingival disease	:0
glycerol kinase deficiency	:0
Graham-Little syndrome	:1
granulomatous amebic encephalitis	:0
gray matter heterotopia	:0
hawkinsinuria	:0
Hemoglobin Lepore syndrome	:1
Hereditary inclusion body myopathy	:1
stomach upset	:0
halo blight	:0
Q12205480	:0
Q12638715	:0
Q12832120	:0
Q12832269	:0
Q13141504	:0
Q13141514	:0
Q13141528	:0
Vater	:0
Poxviridae infectious disease	:0
Tokak	:0
adiaspiromycosis	:0
lobar holoprosencephaly	:0
Lentigo maligna	:1
ovarian mucinous cystadenocarcinoma	:0
osteochondritis	:0
hyperprolinemia	:0
Fractures of human teeth	:0
myrmecia	:0
benzodiazepine abuse	:0
Asymptomatic inflammatory prostatitis	:1
Intestinal spirochetosis	:1
Trousseau's syndrome	:0
proptosis	:0
Hypertrophic decidual vasculopathy	:0
acute diarrhea	:0
primary angle-closure glaucoma	:0
Hot tub folliculitis	:1
Bonnier syndrome	:0
pituitary hypoplasia	:0
inborn error of lipid metabolism	:0
Webbed penis	:1
melancholia	:0
Tik	:0
melanosis	:0
lung neoplasm	:0
pneumocystis pneumonia	:0
2q37 deletion syndrome	:1
feline dwarfism	:0
intestinal neoplasm	:0
chylous ascites	:0
diffuse uterine leiomyomatosis	:0
Anotia	:1
seasickness	:0
metallosis	:0
polyuric-polydipsic syndrome	:0
Frontotemporal dementia and parkinsonism linked to chromosome 17	:1
acute poststreptococcal glomerulonephritis	:0
retinal vascular disease	:0
Mortimer's disease	:0
hydrops	:0
primary open angle glaucoma	:0
executive burnout	:0
salmonella sepsis	:0
tendon injury	:0
kidney neoplasm	:0
borreliosis	:0
coxa plana	:0
autoimmune skin disease	:0
neurolymphomatosis	:0
eyelid neoplasm	:0
dermoid cyst of ovary	:0
colic	:0
necrosis of pituitary	:0
tarsal coalition	:0
tracheal collapse	:0
ovarian cystadenoma	:0
autosomal recessive limb-girdle muscular dystrophy type 2S	:0
thyroid angiosarcoma	:0
septicopyemia	:0
Low Latent Inhibition	:0
lymphosarcoma	:0
hereditary motor and sensory neuropathy	:0
infective psychosis	:0
carcinoid of the small intestine	:0
high-grade prostatic intraepithelial neoplasia	:0
APO AI deficiency	:0
woody phlegmon	:0
allergic asthma	:0
alternate asphygmo-pyramidal syndrome	:0
hidradenoma	:0
Hand–Schüller–Christian disease	:0
periodic limb movement disorder	:0
tubal pregnancy	:0
uremia	:0
thyroid neoplasm	:0
auto-brewery syndrome	:0
Uterine polyp	:0
calcaneal spur	:0
Sessile serrated adenoma	:0
cow milk allergy	:0
aberrations of the eye	:0
Amphistomiasis	:1
male anorexia	:0
Çala	:0
Hyaline  dystrophy	:0
marasmos	:0
orphan disease	:0
Q10405884	:0
Q10566235	:0
Q10666889	:0
Otodental syndrome	:1
Q10911411	:0
Q10913009	:0
Q10922432	:0
Q10922482	:0
Q10944150	:0
Q11090307	:0
Q11180106	:0
Q11180109	:0
Q11496802	:0
Q11514196	:0
Health effects of pesticides	:1
maculo syndrome	:0
Q11956860	:0
Paradental cyst	:0
intermittent hydrarthrosis	:0
mental fatigue	:0
New daily persistent headache	:0
decalcification	:0
hyperlysinemia	:0
arizonosis	:0
piedra	:0
bile duct carcinoma	:0
Myelodysplastic–myeloproliferative diseases	:0
Gjessing syndrome	:0
Neurocutaneous melanosis	:1
N syndrome	:0
language disorder	:0
primary spontaneous pneumothorax	:0
megalencephaly	:0
bura bura disease	:0
Hand Yangming large intestine through disease	:0
hard palate cancer	:0
solar comedone	:0
ovarian neoplasm	:0
protanomaly	:0
microcornea	:0
senility	:0
Van den Ende-Gupta syndrome	:0
desmoplastic infantile ganglioglioma	:0
psychosomatic disease	:0
ectopia	:0
small intestine neoplasm	:0
Bladder and rectal disturbance	:0
Shenkui	:1
metal allergy	:0
renal hypertension	:0
glucocorticoid resistance	:0
Trismus-pseudocamptodactyly syndrome	:0
nasal cancer	:0
pseudo-TORCH syndrome	:0
nose disease	:0
gingival fibromatosis	:0
benign lymphoepithelial lesion of salivary gland	:0
hyperandrogenism	:0
threatened abortion	:0
air conditioning disease	:0
myoclonic epilepsy	:0
atypical chronic myeloid leukemia	:0
Native American myopathy	:0
Franceschetti-Leber phenomenon	:0
delirium acutum	:0
coronary arterial fistula	:0
Tonoki syndrome	:0
congenital bile acid synthesis defect	:0
heart attack	:0
autosomal recessive disease	:0
drug-induced hepatitis	:0
corneal disease	:0
track-finders disease	:0
apple allergy	:0
Hexamitiasis	:0
spondylometaphyseal dysplasia, Kozlowski type	:0
pancreatic hypoplasia-diabetes-congenital heart disease syndrome	:0
lipomyelomeningocele	:0
repressed memory	:0
Inflammation of the guttural pouches	:0
cutaneous candidiasis	:0
impaired renal function disease	:0
neurovascular conflict	:0
chronic pharyngitis	:0
acrorenal syndrome	:0
hyperglobulinemia	:0
venous thromboembolism	:0
chronic pyelonephritis	:0
hemorrhagic syndrome caused by Lonomia caterpillar	:0
ocular motility disease	:0
senile dementia	:0
lipoprotein glomerulopathy	:0
multiple primary neoplasms	:0
organic or symptomatic mental disorder	:0
sialodacryoadenitis	:0
exanthematous disease	:0
psoriatic erythroderma	:0
Hyōri	:0
Luuvalo	:0
Q16637263	:0
Twin Anemia-Polycythemia Sequence	:0
Wuchereria bancrofti filariasis	:0
epidural fibrosis	:0
hemiasomatognosia	:0
autosomal recessive intermediate Charcot-Marie-Tooth disease	:0
inherited prion disease	:0
Malar flush	:0
Multifocal lymphangioendotheliomatosis	:0
Acquired idiopathic generalized anhidrosis	:1
septic thrombophlebitis	:0
Interstitial pregnancy	:1
Transplant glomerulopathy	:1
Nevus anemicus	:1
Cervicogenic headache	:1
Hypertensive leukoencephalopathy	:1
Bulbitis of duodenum	:0
mycetoma	:0
Pulmonary carcinoid tumour	:1
Iliopsoas bursitis	:1
Limb girdle syndrome	:0
Neurofibromatosis type 3	:1
Refractory anemia with ring sideroblasts	:1
Trotter's syndrome	:0
mandibuloacral dysplasia	:0
Sylvatic plague	:1
Histoid leprosy	:1
Periorbital hyperpigmentation	:1
Inflammatory fibroid polyp	:1
traditional serrated adenoma	:0
atherogenic dyslipidemia	:0
sennetsu fever	:0
Gordon syndrome	:1
Locked twins	:1
melanotic neuroectodermal tumor	:0
Johnson–McMillin syndrome	:0
Hyperplastic arteriolosclerosis	:0
Nablus mask-like facial syndrome	:1
urinothorax	:0
Pacemaker failure	:0
Amalgam tattoo	:0
cervical neuroendocrine carcinoma	:0
POR deficiency	:0
Intestinal varices	:1
hyperprolactinemic SAHA syndrome	:0
McGillivray syndrome	:1
chronic gastritis	:0
organ perforation	:0
MBL deficiency	:1
autosomal recessive axonal hereditary motor and sensory neuropathy	:0
hair follicle neoplasm	:0
passive smoking disease	:0
Syndrome Without A Name	:0
Serratia infection	:0
Hereditary sclerosing poikiloderma	:1
chromosome 15q11-q13 duplication syndrome	:0
inflammatory arthritis	:0
Microgyrus	:0
Inflammatory pseudotumor	:0
Aflatoxicosis	:0
dicarboxylic aminoaciduria	:0
Postmenopausal confusion	:1
emphysematous cystitis	:0
urothelial lesions	:0
vestibular disease	:0
febrile schizophrenia	:0
elephantiasis	:0
Acquired cystic kidney disease-associated renal cell carcinoma	:1
wooden chest	:0
radioulnar synostosis	:0
Mukamel syndrome	:1
orthostatic proteinuria	:0
autosomal recessive distal spinal muscular atrophy 2	:0
Urban plague	:1
Langer mesomelic dysplasia	:1
Elpenor’s Syndrome	:0
cerebral hemisphere syndrome	:0
Junctional nevus	:0
Biemond syndrome	:1
Lyngstadaas syndrome	:1
cervical agenesis	:0
Androgen deprivation-induced senescence	:0
oncocytic adenoma	:0
facial cellulitis	:0
Unna–Thost disease	:0
patterned macular dystrophy 2	:0
atypical adenomatous hyperplasia	:0
atrophodermia vermiculata	:0
multinodular goiter	:0
multiple pterygium syndrome	:0
neurodegeneration with brain iron accumulation	:0
Jugular vein ectasia	:0
Neonatal adrenoleukodystrophy	:1
Tight hymenal ring	:1
ABO hemolytic disease of the newborn	:0
latent iron deficiency	:0
undifferentiated connective tissue disease	:0
transitional cell carcinoma of the ovary	:0
multilocular cystic clear cell renal cell carcinoma	:0
bare lymphocyte syndrome 2	:0
Proteus syndrome	:1
Holt-Oram syndrome	:0
Klinefelter's syndrome	:0
adopted child syndrome	:0
Q11880793	:0
Binocular dysphoria	:0
Highlander Syndrome	:0
progeria	:0
alpha-mannosidosis	:0
Wind turbine syndrome	:0
adrenal fatigue	:0
scotopic sensitivity syndrome	:0
chromosome 1q21.1 deletion syndrome	:0
beta-mannosidosis	:0
Mediastinal shift	:0
Unipolar mania	:0
postural deficiency syndrome	:0
Chronic Lyme disease	:0
fucosidosis	:0
visceral heterotaxy	:0
chromosome 5q deletion syndrome	:0
hemopyrrollactamuria	:0
polyploidy	:0
electromagnetic hypersensitivity	:0
parapertussis	:0
selenium exposure	:0
Flurona	:0
leaky-gut syndrome	:0
Norman–Roberts syndrome	:0
Aase syndrome	:1
Cotton Excreting Diseases	:0
Harmful effects of or exposure to noxious substances, chiefly nonmedicinal as to source, not elsewhere classified	:0
Strongylosis	:0
Vertebral subluxation	:0
reward deficiency syndrome	:0
furuncular myiasis	:0
Mycoplasma encephalitis	:0
nail infection	:0
Wilson's temperature syndrome	:0
metapneumovirus infection	:0
Autistic enterocolitis	:0
rope worms	:0
prune belly syndrome	:0
SADDAN	:0
chronic cerebrospinal venous insufficiency	:0
penile tuberculosis	:0
testicular tuberculosis	:0
ovarian tuberculosis	:0
uterine tuberculosis	:0
vaginal tuberculosis	:0
Candida hypersensitivity	:0
pediatric Castleman disease	:0
relapsing epidemic typhus	:0
Abandoned child syndrome	:0
mandibular decubitus syndrome	:0
Tension myositis syndrome	:0
non-celiac gluten sensitivity	:0
trichomonal vulvovaginitis	:0
Spanish flu of 1918-1919 in Switzerland	:0
intractable diarrhea of infancy	:0
female hysteria	:0
associated phoria	:0
microwave disease	:0
excited delirium	:0
congenital Epstein-Barr virus infection	:0
candida glabrata candidiasis	:0
anaerobic cellulitis	:0
peptostreptococcus infectious disease	:0
virtual autism	:0
Morgellons	:1
amoebiasis due to Entamoeba histolytica	:0
aerobic actinomyces infection	:0
gram-positive bacterial infections	:0
acute viral respiratory tract infection	:0
intestinal helminthiasis	:0
colorectal Kaposi sarcoma	:0
toxocara canis infection	:0
Q101437279	:0
anorexia scholastica	:0
Mycoplasma pneumoniae infection	:0
necrotizing soft tissue infection	:0
amoebiasis due to free-living amoebae	:0
rare infectious disease	:0
staphylococcal toxic-shock syndrome	:0
external hirudiniasis	:0
infectious otitis media	:0
trichomonas cervicitis	:0
Bocavirus infection	:0
California encephalitis	:0
cocoliztli epidemic	:0
chronic encephalitis	:0
infectious disease with dementia	:0
diprosopus	:0
aspergillus niger infection	:0
demodex folliculitis	:0
Jamestown Canyon encephalitis	:1
tethered spinal cord syndrome	:0
Aicardi syndrome	:1
mesomelic dwarfism, Nievergelt type	:0
mucopolysaccharidosis VI	:0
coarctation of the aorta	:0
Phocomelia due to thalidomide	:0
Barth syndrome	:1
CHARGE syndrome	:1
calvarial hyperostosis	:0
melorheostosis	:0
dysostosis	:0
trisomy 22	:0
von Hippel-Lindau disease	:0
Fabry disease	:1
Goldenhar syndrome	:1
Hallermann-Streiff syndrome	:0
Leber hereditary optic neuropathy	:0
abetalipoproteinemia	:0
camptodactyly	:0
Dandy-Walker syndrome	:0
Crouzon syndrone	:0
congenital heart disease	:0
tetralogy of Fallot	:0
diphallia	:0
Mobius syndrome	:0
Bloom syndrome	:1
